,AmRefRfw,Cvp,Cas,Cvs,Cap,Rvp,Rcs,Ras,Rvs,Rcp,Rap,Rav,sfact,c3,RVEDV,RVESV,RVEDP,RVMaxP,RVSV
65,106.484375,0.004076171875,0.000946484375,0.1376171875,0.00272265625,10.01171875,55.859375,462.79296875,3.0478515625,5.64453125,150.5859375,8.41015625,0.5140625000000001,0.00209873046875,0.03930491547472124,0.009653637913216582,5.014249050748909,38.49746606335213,0.029651277561504655
66,127.59765625,0.00944189453125,0.00176435546875,0.124287109375,0.0138994140624999,8.9716796875,42.59765625,364.2822265625,2.577490234375,10.6884765625,43.193359375,10.0849609375,0.931640625,0.0245128173828125,0.05724491975558075,0.03056539375579441,3.9176900346819927,22.45371870749878,0.02667952599978634
67,114.501953125,0.007914794921875,0.001072705078125,0.0827587890625,0.00548095703125,3.97412109375,57.861328125,397.66845703125,2.9916748046875,6.61376953125,82.2607421875,1.63232421875,0.6646484375,0.0224518920898437,0.060974049323738115,0.02418478335526815,4.617077783211573,38.30697703174797,0.036789265968469965
68,110.791015625,0.001138427734375,0.000849072265625,0.1557080078125,0.0142172851562499,8.43701171875,40.634765625,394.00634765625,3.3306396484375,11.87744140625,116.8505859375,9.16552734375,0.3044921875,0.0066961791992187,0.041390450630312825,0.01903442049783961,3.886490451644223,28.705633917446523,0.022356030132473215
69,106.044921875,0.001802001953125,0.001180615234375,0.1369091796875,0.00872802734375,6.07861328125,44.013671875,487.39013671875,3.9647705078125,10.02685546875,159.0283203125,7.91455078125,0.2322265625,0.0215982543945312,0.04726417610748496,0.025714298124005948,4.534590233965618,32.66952034188439,0.021549877983479016
70,124.873046875,0.002733642578125,0.001131787109375,0.1621044921875,0.00990380859375,6.02001953125,56.904296875,396.08154296875,3.6981689453125,11.25732421875,121.5673828125,5.04345703125,0.7962890625000001,0.0228665161132812,0.06184177351184592,0.033340418597380767,3.222394000459667,34.74197387081977,0.028501354914465156
71,131.865234375,0.005959228515625,0.001474560546875,0.1596630859375,0.01475732421875,8.37353515625,58.349609375,588.22021484375,1.2111572265625,6.81396484375,83.1494140625,4.94775390625,0.6376953125,0.0365734985351562,0.07109144836801422,0.04549960498885261,2.4265340092794467,23.108178115346643,0.025591843379161608
72,108.359375,0.008998046875,0.000805859375,0.1110546875,0.0086289062499999,7.35546875,58.984375,490.13671875,1.7681640625,11.73828125,122.1484375,4.69140625,0.4015625,0.02004951171875,0.050141255270398345,0.021118274859781294,3.548126579931401,39.54544422394849,0.02902298041061705
73,131.728515625,0.004864990234375,0.001513134765625,0.1236767578125,0.0036079101562499,9.92138671875,38.447265625,368.61572265625,3.0564208984375,12.11181640625,155.1318359375,7.52490234375,0.3732421875,0.0055254760742187,0.09018844687701355,0.06007021310031665,4.686156298574163,44.59027289107099,0.030118233776696902
74,133.30078125,0.00225244140625,0.00145380859375,0.148310546875,0.0088955078124999,8.2880859375,68.92578125,491.7236328125,3.499169921875,13.0126953125,152.841796875,9.1826171875,0.383203125,0.0148545166015625,0.07738292528164513,0.05582191059819278,3.801414425193274,34.405250072704696,0.021561014683452347
